order_item_refund_id,created_at,order_item_id,order_id,refund_amount_usd,user_id,primary_product_id,created_at:1,items_purchased
621,2014-03-20 10:40:28,13150,12414,49.99,183643,1,2014-03-12 7:40:28,2
622,2014-03-21 2:37:19,13405,12601,49.99,185879,1,2014-03-17 11:37:19,2
623,2014-03-22 21:17:45,13530,12694,45.99,185232,3,2014-03-19 13:17:45,1
624,2014-03-23 13:10:19,12960,12267,45.99,181986,3,2014-03-08 1:10:19,1
625,2014-03-23 22:27:33,13165,12428,49.99,183848,1,2014-03-12 13:27:33,1
626,2014-03-24 15:46:08,13651,12783,49.99,171329,1,2014-03-21 9:46:08,2
627,2014-03-24 20:15:46,13259,12497,45.99,184645,3,2014-03-13 19:15:46,1
628,2014-03-25 6:33:06,13108,12377,49.99,183251,1,2014-03-11 12:33:06,1
629,2014-03-25 18:40:12,13230,12474,29.99,174879,2,2014-03-13 11:40:12,2
630,2014-03-26 2:11:53,13669,12798,49.99,187836,1,2014-03-21 15:11:53,1
631,2014-03-26 9:52:51,13542,12704,49.99,186934,1,2014-03-19 14:52:51,1
632,2014-03-26 14:46:45,13508,12677,45.99,186697,3,2014-03-19 7:46:45,1
633,2014-03-27 12:38:52,13343,12553,59.99,185338,1,2014-03-15 11:38:52,2
634,2014-03-28 11:16:37,13606,12749,45.99,185032,3,2014-03-20 13:16:37,1
635,2014-03-28 12:21:44,13438,12626,45.99,186093,3,2014-03-17 19:21:44,1
636,2014-03-28 13:07:30,13400,12596,49.99,185810,1,2014-03-17 9:07:30,1
637,2014-03-29 14:27:31,13817,12905,49.99,189146,1,2014-03-25 18:27:31,1
638,2014-03-30 22:35:06,13452,12637,49.99,169506,1,2014-03-18 7:35:06,2
639,2014-04-01 11:14:44,13903,12967,45.99,190026,3,2014-03-27 16:14:44,1
640,2014-04-02 3:44:28,13904,12968,45.99,190039,3,2014-03-27 16:44:28,1
641,2014-04-02 10:48:52,13458,12640,49.99,186256,1,2014-03-18 9:48:52,1
642,2014-04-02 21:25:42,13769,12868,45.99,188696,3,2014-03-24 17:25:42,1
643,2014-04-04 4:14:15,13855,12932,45.99,189582,3,2014-03-26 16:14:15,1
644,2014-04-04 4:48:41,13766,12866,49.99,188686,1,2014-03-24 16:48:41,2
645,2014-04-04 13:08:31,13956,13006,45.99,190417,3,2014-03-28 15:08:31,1
646,2014-04-04 18:11:16,13983,13028,45.99,182344,3,2014-03-29 13:11:16,2
647,2014-04-05 4:16:24,13962,13011,49.99,190483,1,2014-03-28 17:16:24,2
648,2014-04-05 18:00:31,13939,12994,49.99,190295,1,2014-03-28 10:00:31,2
649,2014-04-06 17:59:51,13798,12891,45.99,188957,3,2014-03-25 11:59:51,2
650,2014-04-07 13:50:43,14161,13162,49.99,184786,1,2014-04-02 12:50:43,2
651,2014-04-08 5:13:40,13934,12989,49.99,190240,1,2014-03-28 6:13:40,1
652,2014-04-09 21:50:41,14244,13227,49.99,192941,1,2014-04-03 15:50:41,1
653,2014-04-10 4:04:55,14320,13285,49.99,193641,1,2014-04-05 1:04:55,1
654,2014-04-10 7:27:22,14331,13293,49.99,193724,1,2014-04-05 11:27:22,2
655,2014-04-11 7:40:00,13883,12951,59.99,189901,1,2014-03-27 11:40:00,2
656,2014-04-11 8:27:56,14397,13339,45.99,194276,1,2014-04-07 9:27:56,2
657,2014-04-11 10:24:05,14216,13206,49.99,165243,1,2014-04-03 9:24:05,1
658,2014-04-12 5:30:50,13964,13012,49.99,190491,1,2014-03-28 17:30:50,1
659,2014-04-13 4:59:13,14429,13361,49.99,194590,1,2014-04-07 18:59:13,2
660,2014-04-13 6:48:15,14175,13172,49.99,178679,1,2014-04-02 15:48:15,2
661,2014-04-13 19:40:02,14377,13324,49.99,194094,1,2014-04-06 21:40:02,1
662,2014-04-16 0:44:01,14160,13161,49.99,192250,1,2014-04-02 11:44:01,1
663,2014-04-17 15:06:51,14610,13503,49.99,174835,1,2014-04-10 23:06:51,1
664,2014-04-18 4:58:58,14798,13640,49.99,198089,1,2014-04-15 4:58:58,1
665,2014-04-18 14:31:52,14407,13345,49.99,194350,1,2014-04-07 11:31:52,1
666,2014-04-19 2:35:27,14803,13644,49.99,198161,1,2014-04-15 9:35:27,2
667,2014-04-19 8:20:46,14466,13389,49.99,194963,1,2014-04-08 14:20:46,2
668,2014-04-19 12:23:39,14432,13363,49.99,194602,1,2014-04-07 19:23:39,1
669,2014-04-20 12:19:32,14721,13586,45.99,197630,1,2014-04-14 10:19:32,2
670,2014-04-20 13:12:34,14444,13372,49.99,194722,1,2014-04-08 4:12:34,1
671,2014-04-20 15:16:26,14985,13785,49.99,192499,1,2014-04-18 6:16:26,1
672,2014-04-21 2:44:39,14591,13489,45.99,196238,3,2014-04-10 15:44:39,1
673,2014-04-21 12:36:33,14427,13360,49.99,194577,1,2014-04-07 18:36:33,2
674,2014-04-21 19:09:14,14920,13737,45.99,189560,3,2014-04-17 11:09:14,1
675,2014-04-22 7:02:24,14975,13778,49.99,199725,1,2014-04-18 0:02:24,2
676,2014-04-22 7:08:08,15005,13798,49.99,199904,1,2014-04-18 11:08:08,1
677,2014-04-22 15:39:29,14785,13630,45.99,197992,1,2014-04-14 20:39:29,2
678,2014-04-23 3:12:27,14832,13667,45.99,198477,3,2014-04-15 18:12:27,1
679,2014-04-24 2:49:46,14766,13618,45.99,197914,3,2014-04-14 17:49:46,1
680,2014-04-24 4:28:50,15133,13889,59.99,200851,2,2014-04-21 9:28:50,1
681,2014-04-24 20:20:45,14554,13458,49.99,195941,1,2014-04-10 7:20:45,1
682,2014-04-25 7:19:08,15207,13946,45.99,201511,3,2014-04-22 13:19:08,1
683,2014-04-25 13:14:11,14628,13516,45.99,184027,3,2014-04-11 12:14:11,1
684,2014-04-25 18:29:30,14838,13672,49.99,198530,1,2014-04-15 20:29:30,2
685,2014-04-26 12:10:39,15115,13875,49.99,200748,1,2014-04-21 0:10:39,1
686,2014-04-27 5:43:00,14855,13687,49.99,198707,1,2014-04-16 9:43:00,1
687,2014-04-27 9:17:42,15256,13986,45.99,179323,3,2014-04-23 10:17:42,1
688,2014-04-27 14:23:27,14851,13683,49.99,198658,1,2014-04-16 7:23:27,1
689,2014-04-28 22:56:09,14742,13602,49.99,153610,1,2014-04-14 14:56:09,2
690,2014-04-29 0:42:44,15353,14054,49.99,202628,1,2014-04-24 11:42:44,1
691,2014-04-29 9:55:36,14996,13792,59.99,199863,2,2014-04-18 9:55:36,1
692,2014-04-29 10:32:30,15391,14081,45.99,202894,3,2014-04-24 18:32:30,2
693,2014-04-30 19:04:35,14771,13622,49.99,197946,1,2014-04-14 19:04:35,2
694,2014-05-01 0:31:26,15140,13894,45.99,200887,3,2014-04-21 10:31:26,1
695,2014-05-01 18:03:35,15188,13930,49.99,201341,1,2014-04-22 6:03:35,1
696,2014-05-02 16:55:29,14946,13756,45.99,199505,2,2014-04-17 15:55:29,2
697,2014-05-03 3:09:53,15108,13871,49.99,200718,1,2014-04-20 22:09:53,1
698,2014-05-04 7:02:07,15811,14392,49.99,206199,1,2014-05-01 21:02:07,1
699,2014-05-04 7:32:54,15518,14172,29.99,203897,1,2014-04-27 15:32:54,2
700,2014-05-04 15:54:25,15255,13985,59.99,186449,2,2014-04-23 9:54:25,1
701,2014-05-05 3:44:02,15848,14419,45.99,206472,1,2014-05-02 11:44:02,2
702,2014-05-05 13:42:18,15266,13994,29.99,202028,1,2014-04-23 11:42:18,2
703,2014-05-06 20:02:19,15399,14086,49.99,191947,1,2014-04-24 22:02:19,1
704,2014-05-07 3:07:19,15377,14070,45.99,181840,3,2014-04-24 16:07:19,2
705,2014-05-07 6:43:27,15926,14476,45.99,207161,3,2014-05-04 15:43:27,2
706,2014-05-08 15:13:51,15482,14146,29.99,203632,1,2014-04-26 13:13:51,2
707,2014-05-08 16:54:17,15571,14213,45.99,204336,1,2014-04-28 15:54:17,2
708,2014-05-09 1:36:12,15703,14314,45.99,178962,3,2014-04-30 13:36:12,2
709,2014-05-09 5:29:56,15508,14165,45.99,203831,3,2014-04-27 10:29:56,1
710,2014-05-09 9:10:13,15709,14317,59.99,205424,2,2014-04-30 14:10:13,1
711,2014-05-09 17:22:34,15833,14408,45.99,206355,3,2014-05-02 8:22:34,1
712,2014-05-10 3:34:03,15630,14260,45.99,196170,3,2014-04-29 13:34:03,2
713,2014-05-10 5:46:15,16082,14585,29.99,208371,1,2014-05-06 19:46:15,2
714,2014-05-11 9:55:29,15462,14131,29.99,203471,1,2014-04-25 19:55:29,2
715,2014-05-12 18:25:00,15924,14475,49.99,207147,1,2014-05-04 14:25:00,2
716,2014-05-13 8:24:31,15593,14230,49.99,204574,1,2014-04-29 5:24:31,2
717,2014-05-13 9:57:18,16030,14547,45.99,172266,1,2014-05-06 2:57:18,2
718,2014-05-13 20:01:45,16020,14542,49.99,207860,1,2014-05-05 22:01:45,2
719,2014-05-13 21:20:59,15824,14401,45.99,206299,1,2014-05-02 3:20:59,2
720,2014-05-14 14:17:42,15853,14423,45.99,206537,1,2014-05-02 13:17:42,2
721,2014-05-15 12:39:58,16235,14697,45.99,209753,3,2014-05-09 9:39:58,1
722,2014-05-16 5:06:02,15843,14416,45.99,206444,3,2014-05-02 11:06:02,2
723,2014-05-17 8:41:16,16056,14566,49.99,208155,1,2014-05-06 13:41:16,1
724,2014-05-17 18:23:16,16173,14653,45.99,180483,1,2014-05-08 11:23:16,2
725,2014-05-18 7:29:27,16633,14989,49.99,212754,1,2014-05-15 13:29:27,2
726,2014-05-19 2:24:14,16418,14830,49.99,177279,1,2014-05-12 18:24:14,2
727,2014-05-20 5:11:38,15974,14507,49.99,207492,1,2014-05-05 11:11:38,1
728,2014-05-20 13:49:15,16565,14936,49.99,212237,1,2014-05-14 15:49:15,1
729,2014-05-20 15:26:42,16416,14828,45.99,211117,1,2014-05-12 17:26:42,2
730,2014-05-20 19:49:10,16329,14766,45.99,185445,3,2014-05-10 21:49:10,1
731,2014-05-21 11:40:04,16304,14747,59.99,210210,2,2014-05-10 6:40:04,1
732,2014-05-22 13:59:58,16062,14570,49.99,192591,1,2014-05-06 14:59:58,1
733,2014-05-23 2:39:07,16414,14827,49.99,211088,1,2014-05-12 16:39:07,1
734,2014-05-23 22:34:56,16618,14975,49.99,212623,1,2014-05-15 10:34:56,1
735,2014-05-24 8:40:16,16257,14715,49.99,209962,1,2014-05-09 15:40:16,1
736,2014-05-24 9:37:29,16627,14984,49.99,212713,1,2014-05-15 12:37:29,1
737,2014-05-24 23:31:07,17110,15338,49.99,216459,1,2014-05-22 22:31:07,2
738,2014-05-26 6:35:51,16378,14801,49.99,210789,1,2014-05-12 5:35:51,2
739,2014-05-27 16:57:12,16851,15148,49.99,214448,1,2014-05-19 11:57:12,2
740,2014-05-28 19:36:16,16641,14993,45.99,212802,1,2014-05-15 14:36:16,2
741,2014-05-29 10:00:56,16690,15033,45.99,213174,3,2014-05-16 8:00:56,1
742,2014-05-29 14:11:19,16670,15016,49.99,213010,1,2014-05-15 20:11:19,2
743,2014-05-30 2:21:59,17234,15436,59.99,217649,2,2014-05-26 9:21:59,1
744,2014-05-31 12:25:31,17089,15323,45.99,216286,1,2014-05-22 15:25:31,2
745,2014-06-01 20:34:06,17214,15419,59.99,217456,2,2014-05-25 18:34:06,1
746,2014-06-01 20:47:16,17273,15465,45.99,217927,3,2014-05-26 22:47:16,1
747,2014-06-02 0:36:31,17132,15353,29.99,216620,2,2014-05-23 9:36:31,2
748,2014-06-02 2:10:57,17360,15523,49.99,189135,1,2014-05-27 22:10:57,1
749,2014-06-02 12:30:30,16879,15166,45.99,214689,3,2014-05-19 18:30:30,1
750,2014-06-03 5:15:48,16962,15229,49.99,215246,1,2014-05-20 18:15:48,1
751,2014-06-03 13:09:52,17620,15715,49.99,220539,1,2014-06-01 4:09:52,2
752,2014-06-03 18:50:06,16956,15224,49.99,215162,1,2014-05-20 15:50:06,1
753,2014-06-03 22:15:36,17510,15633,45.99,219619,1,2014-05-29 18:15:36,2
754,2014-06-04 18:41:32,17459,15596,49.99,219278,1,2014-05-29 8:41:32,2
755,2014-06-04 21:04:33,17173,15388,49.99,217048,1,2014-05-24 0:04:33,1
756,2014-06-05 3:52:32,17265,15458,59.99,196664,1,2014-05-26 17:52:32,2
757,2014-06-06 3:59:18,17642,15732,49.99,220714,1,2014-06-01 21:59:18,2
758,2014-06-06 15:51:13,17482,15613,49.99,219454,1,2014-05-29 13:51:13,1
759,2014-06-07 10:20:58,17750,15810,59.99,199936,1,2014-06-03 17:20:58,2
760,2014-06-08 9:58:59,17601,15702,49.99,220358,1,2014-05-31 11:58:59,1
761,2014-06-08 20:39:54,17881,15908,49.99,222678,1,2014-06-05 14:39:54,2
762,2014-06-09 0:25:57,17857,15890,49.99,222560,1,2014-06-05 11:25:57,2
763,2014-06-09 1:51:17,17385,15539,49.99,218685,1,2014-05-28 10:51:17,1
764,2014-06-09 2:00:27,17209,15415,49.99,200724,1,2014-05-25 13:00:27,1
765,2014-06-09 18:47:39,17419,15565,49.99,218997,1,2014-05-28 17:47:39,1
766,2014-06-10 0:33:58,17938,15946,49.99,223072,1,2014-06-06 10:33:58,1
767,2014-06-10 3:34:50,17403,15555,49.99,218815,1,2014-05-28 13:34:50,2
768,2014-06-10 4:55:19,17354,15519,49.99,218440,1,2014-05-27 19:55:19,2
769,2014-06-10 18:38:15,17829,15870,49.99,201622,1,2014-06-04 18:38:15,2
770,2014-06-11 23:40:25,17751,15811,49.99,221698,1,2014-06-03 17:40:25,1
771,2014-06-12 9:32:33,17619,15714,45.99,220529,1,2014-06-01 3:32:33,2
772,2014-06-12 17:43:32,18032,16015,45.99,223908,3,2014-06-08 19:43:32,1
773,2014-06-13 1:00:13,17554,15668,49.99,220017,1,2014-05-30 14:00:13,1
774,2014-06-13 14:15:31,18080,16053,49.99,224338,1,2014-06-09 15:15:31,2
775,2014-06-14 8:51:09,17845,15879,49.99,222452,1,2014-06-05 6:51:09,1
776,2014-06-14 15:16:30,17672,15752,59.99,221019,2,2014-06-02 13:16:30,1
777,2014-06-14 18:36:14,18019,16005,49.99,223852,1,2014-06-08 15:36:14,1
778,2014-06-16 2:19:46,18320,16227,29.99,226309,3,2014-06-12 23:19:46,2
779,2014-06-16 14:30:33,18110,16073,29.99,224484,1,2014-06-09 19:30:33,2
780,2014-06-16 17:06:36,17848,15882,49.99,222491,1,2014-06-05 9:06:36,1
781,2014-06-17 12:08:00,18271,16192,49.99,225915,1,2014-06-12 11:08:00,2
782,2014-06-17 19:52:13,18288,16204,49.99,226094,1,2014-06-12 15:52:13,1
783,2014-06-17 19:57:03,17755,15814,45.99,221708,3,2014-06-03 17:57:03,1
784,2014-06-18 1:58:33,18146,16101,49.99,224764,1,2014-06-10 11:58:33,1
785,2014-06-18 9:26:05,18415,16302,49.99,212343,1,2014-06-15 13:26:05,1
786,2014-06-18 23:05:22,17856,15889,49.99,222547,1,2014-06-05 11:05:22,1
787,2014-06-19 3:20:38,18070,16045,29.99,199273,1,2014-06-09 12:20:38,2
788,2014-06-19 11:33:56,18375,16274,49.99,226819,1,2014-06-13 22:33:56,2
789,2014-06-19 13:09:00,18327,16233,49.99,226431,1,2014-06-13 9:09:00,1
790,2014-06-19 15:08:43,18053,16033,49.99,224105,1,2014-06-09 9:08:43,2
791,2014-06-20 2:10:41,18573,16422,49.99,206577,1,2014-06-17 20:10:41,2
792,2014-06-20 8:52:23,17828,15869,45.99,222248,1,2014-06-04 17:52:23,2
793,2014-06-20 14:18:21,18419,16305,49.99,227279,1,2014-06-15 15:18:21,2
794,2014-06-21 10:52:06,18301,16215,49.99,226201,1,2014-06-12 18:52:06,1
795,2014-06-21 17:18:52,18389,16284,29.99,227027,1,2014-06-14 15:18:52,2
796,2014-06-22 12:11:36,18049,16029,45.99,224068,3,2014-06-09 7:11:36,1
797,2014-06-22 12:41:47,18100,16067,49.99,224425,1,2014-06-09 17:41:47,2
798,2014-06-22 14:53:41,18698,16514,49.99,229691,1,2014-06-19 22:53:41,1
799,2014-06-23 2:15:43,18267,16189,49.99,225856,1,2014-06-12 9:15:43,1
800,2014-06-23 6:51:10,18609,16445,45.99,228874,1,2014-06-18 13:51:10,2
801,2014-06-23 10:37:59,18090,16060,59.99,224390,2,2014-06-09 16:37:59,2
802,2014-06-24 17:14:37,18312,16223,49.99,226257,1,2014-06-12 21:14:37,2
803,2014-06-24 23:12:34,18072,16047,49.99,224301,1,2014-06-09 14:12:34,1
804,2014-06-25 13:51:51,18686,16503,49.99,229570,1,2014-06-19 17:51:51,2
805,2014-06-25 22:20:36,18847,16628,45.99,231158,1,2014-06-23 15:20:36,2
806,2014-06-27 4:13:14,18226,16160,45.99,204720,3,2014-06-11 16:13:14,1
807,2014-06-27 6:57:15,18599,16438,59.99,228723,2,2014-06-18 9:57:15,2
808,2014-06-28 7:36:56,18713,16526,59.99,229885,2,2014-06-20 10:36:56,2
809,2014-06-29 2:03:00,18804,16596,45.99,230785,3,2014-06-22 23:03:00,1
810,2014-06-29 16:50:34,18542,16398,49.99,228234,1,2014-06-17 12:50:34,2
811,2014-06-29 21:40:30,19138,16836,45.99,233717,3,2014-06-27 18:40:30,1
812,2014-06-30 4:33:18,18720,16531,49.99,229991,1,2014-06-20 13:33:18,1
813,2014-06-30 18:02:24,18602,16440,59.99,228770,2,2014-06-18 11:02:24,1
814,2014-07-01 9:38:33,19100,16814,49.99,233421,1,2014-06-27 10:38:33,2
815,2014-07-01 16:06:36,18532,16392,49.99,228168,1,2014-06-17 11:06:36,1
816,2014-07-01 21:18:18,18903,16671,45.99,231701,1,2014-06-24 14:18:18,2
817,2014-07-02 3:28:18,18658,16481,49.99,217535,1,2014-06-19 8:28:18,2
818,2014-07-02 13:44:35,18786,16582,45.99,230678,2,2014-06-22 16:44:35,2
819,2014-07-02 14:22:01,18578,16425,49.99,200441,1,2014-06-17 21:22:01,1
820,2014-07-02 15:55:22,18954,16704,49.99,232236,1,2014-06-25 11:55:22,2
821,2014-07-04 4:13:02,19097,16811,59.99,233396,2,2014-06-27 10:13:02,1
822,2014-07-04 5:57:54,19235,16908,49.99,234488,1,2014-06-30 7:57:54,2
823,2014-07-04 6:55:28,19318,16971,49.99,235206,1,2014-07-01 11:55:28,2
824,2014-07-04 13:49:14,19052,16781,49.99,215179,1,2014-06-26 17:49:14,2
825,2014-07-04 23:55:26,19213,16890,29.99,190754,1,2014-06-29 14:55:26,2
826,2014-07-05 0:06:59,19268,16936,45.99,234845,3,2014-06-30 18:06:59,1
827,2014-07-06 0:14:47,18719,16530,49.99,229980,1,2014-06-20 13:14:47,1
828,2014-07-06 2:38:13,19335,16984,49.99,235406,1,2014-07-01 16:38:13,1
829,2014-07-06 5:18:40,19076,16796,29.99,222842,2,2014-06-26 23:18:40,2
830,2014-07-06 5:49:16,18777,16577,49.99,188985,1,2014-06-22 11:49:16,2
831,2014-07-06 7:22:30,18849,16630,49.99,231189,1,2014-06-23 16:22:30,2
832,2014-07-06 8:10:37,18826,16613,59.99,198391,1,2014-06-23 10:10:37,2
833,2014-07-06 13:12:38,18922,16684,45.99,231823,3,2014-06-24 17:12:38,2
834,2014-07-06 15:52:53,18889,16660,49.99,231569,1,2014-06-24 10:52:53,1
835,2014-07-07 4:46:59,19025,16761,49.99,221822,1,2014-06-26 12:46:59,1
836,2014-07-07 4:56:03,19336,16985,49.99,235413,1,2014-07-01 16:56:03,1
837,2014-07-07 8:06:50,19220,16896,49.99,215904,1,2014-06-29 23:06:50,2
838,2014-07-07 15:51:20,19216,16893,49.99,234280,1,2014-06-29 17:51:20,1
839,2014-07-08 9:44:50,18994,16738,45.99,232663,1,2014-06-25 23:44:50,2
840,2014-07-09 0:44:31,19103,16816,49.99,233430,1,2014-06-27 10:44:31,2
841,2014-07-09 2:34:38,19529,17127,29.99,237162,1,2014-07-04 15:34:38,2
842,2014-07-09 14:34:30,19206,16885,45.99,234119,3,2014-06-29 6:34:30,1
843,2014-07-10 13:01:05,19029,16764,49.99,232970,1,2014-06-26 14:01:05,2
844,2014-07-11 10:48:03,19232,16905,59.99,222286,2,2014-06-30 5:48:03,1
845,2014-07-11 11:34:02,19606,17189,49.99,237847,1,2014-07-06 21:34:02,1
846,2014-07-11 23:36:47,19272,16939,49.99,234865,1,2014-06-30 18:36:47,2
847,2014-07-12 0:17:50,19433,17058,59.99,236474,2,2014-07-03 12:17:50,1
848,2014-07-12 7:42:04,19558,17150,49.99,192707,1,2014-07-05 12:42:04,1
849,2014-07-12 14:29:30,19251,16921,49.99,234722,1,2014-06-30 14:29:30,1
850,2014-07-12 19:13:47,19451,17070,45.99,227193,1,2014-07-03 14:13:47,2
851,2014-07-13 6:35:29,19174,16862,49.99,233926,1,2014-06-28 12:35:29,1
852,2014-07-13 16:28:02,19140,16838,49.99,233771,1,2014-06-27 20:28:02,1
853,2014-07-14 1:41:58,19342,16990,49.99,235444,1,2014-07-01 17:41:58,1
854,2014-07-14 4:09:33,19281,16944,49.99,214580,1,2014-06-30 21:09:33,1
855,2014-07-14 11:37:07,19728,17280,49.99,213940,1,2014-07-08 22:37:07,1
856,2014-07-14 20:51:35,19822,17349,49.99,239963,1,2014-07-10 13:51:35,1
857,2014-07-15 19:26:36,19332,16981,45.99,235360,3,2014-07-01 15:26:36,1
858,2014-07-16 4:20:20,19858,17375,49.99,240219,1,2014-07-10 23:20:20,1
859,2014-07-16 21:44:47,19347,16994,59.99,235511,1,2014-07-01 19:44:47,2
860,2014-07-17 8:28:26,20036,17508,49.99,241854,3,2014-07-14 22:28:26,2
861,2014-07-17 13:25:48,19981,17467,49.99,221260,1,2014-07-14 8:25:48,1
862,2014-07-18 0:05:59,19866,17381,29.99,240359,1,2014-07-11 9:05:59,2
863,2014-07-18 17:34:52,20132,17575,49.99,242685,1,2014-07-16 12:34:52,2
864,2014-07-19 9:33:11,19831,17355,59.99,239997,2,2014-07-10 14:33:11,1
865,2014-07-19 15:34:02,20189,17614,49.99,232722,1,2014-07-17 10:34:02,1
866,2014-07-19 21:00:07,19942,17437,49.99,241140,1,2014-07-13 8:00:07,2
867,2014-07-21 4:57:41,19684,17246,45.99,238507,1,2014-07-08 5:57:41,2
868,2014-07-21 21:47:48,19635,17211,49.99,238094,1,2014-07-07 11:47:48,2
869,2014-07-21 23:16:09,20129,17573,49.99,242676,1,2014-07-16 12:16:09,2
870,2014-07-22 6:58:14,19671,17236,59.99,211331,2,2014-07-07 19:58:14,1
871,2014-07-23 5:12:57,20022,17498,59.99,223296,2,2014-07-14 19:12:57,1
872,2014-07-23 6:48:10,19811,17340,49.99,239799,1,2014-07-10 9:48:10,1
873,2014-07-23 10:04:13,20160,17596,45.99,242961,3,2014-07-16 20:04:13,2
874,2014-07-23 13:48:53,20210,17630,49.99,243389,1,2014-07-17 15:48:53,1
875,2014-07-23 23:07:03,20371,17755,45.99,245045,2,2014-07-21 15:07:03,2
876,2014-07-24 7:20:55,20380,17761,49.99,245094,1,2014-07-21 16:20:55,1
877,2014-07-24 14:37:39,20339,17730,49.99,235351,1,2014-07-21 1:37:39,1
878,2014-07-24 19:48:03,19797,17330,59.99,212913,2,2014-07-10 2:48:03,1
879,2014-07-25 14:12:36,20262,17674,29.99,243970,1,2014-07-18 16:12:36,2
880,2014-07-25 20:25:34,19848,17368,49.99,240093,1,2014-07-10 17:25:34,1
881,2014-07-26 17:17:06,20355,17743,49.99,244891,1,2014-07-21 11:17:06,1
882,2014-07-26 22:01:23,19933,17430,49.99,221466,1,2014-07-13 2:01:23,1
883,2014-07-27 11:36:52,20171,17603,49.99,240408,3,2014-07-17 1:36:52,2
884,2014-07-28 0:37:01,19919,17418,49.99,240923,1,2014-07-12 11:37:01,2
885,2014-07-28 11:48:15,20070,17530,45.99,193955,3,2014-07-15 12:48:15,1
886,2014-07-28 18:37:20,20116,17564,49.99,232734,1,2014-07-16 9:37:20,1
887,2014-07-28 19:26:29,20288,17693,49.99,244169,1,2014-07-19 5:26:29,1
888,2014-07-29 0:41:55,20439,17805,49.99,245491,1,2014-07-22 11:41:55,1
889,2014-07-29 3:12:04,20092,17547,49.99,227698,1,2014-07-15 16:12:04,2
890,2014-07-29 13:26:45,20374,17757,49.99,245063,1,2014-07-21 15:26:45,1
891,2014-07-30 5:50:26,20620,17934,45.99,237928,1,2014-07-24 19:50:26,2
892,2014-08-01 8:10:49,20645,17954,49.99,247243,1,2014-07-25 10:10:49,1
893,2014-08-02 4:13:19,20342,17733,45.99,244759,3,2014-07-21 4:13:19,1
894,2014-08-02 6:45:47,20425,17796,59.99,245406,3,2014-07-22 8:45:47,2
895,2014-08-02 15:13:40,20506,17855,49.99,246024,1,2014-07-23 9:13:40,1
896,2014-08-02 16:01:43,20276,17685,59.99,244039,1,2014-07-18 19:01:43,2
897,2014-08-02 23:55:52,20740,18022,49.99,248031,1,2014-07-27 17:55:52,2
898,2014-08-03 17:08:20,20469,17829,59.99,245753,2,2014-07-22 18:08:20,1
899,2014-08-04 2:54:00,21063,18259,49.99,250738,1,2014-08-01 13:54:00,1
900,2014-08-04 15:17:30,20316,17714,45.99,244487,1,2014-07-20 9:17:30,2
901,2014-08-05 16:23:27,20779,18051,49.99,248409,1,2014-07-28 13:23:27,1
902,2014-08-06 2:16:12,20773,18046,45.99,242681,3,2014-07-28 12:16:12,2
903,2014-08-06 6:30:01,20398,17776,29.99,239291,1,2014-07-21 21:30:01,2
904,2014-08-06 21:16:28,20607,17926,49.99,246912,1,2014-07-24 16:16:28,2
905,2014-08-07 6:08:42,20621,17935,49.99,216956,1,2014-07-24 20:08:42,1
906,2014-08-08 22:42:37,21221,18376,45.99,251814,3,2014-08-04 14:42:37,2
907,2014-08-09 20:04:14,20990,18205,49.99,250171,1,2014-07-31 14:04:14,1
908,2014-08-10 10:04:08,20973,18192,49.99,234160,1,2014-07-31 11:04:08,1
909,2014-08-11 12:49:32,21303,18438,45.99,252527,3,2014-08-05 18:49:32,1
910,2014-08-11 18:50:48,20876,18124,49.99,249234,1,2014-07-29 21:50:48,1
911,2014-08-12 3:12:25,21205,18364,49.99,251693,1,2014-08-04 11:12:25,1
912,2014-08-12 3:31:59,21103,18287,49.99,224909,1,2014-08-02 5:31:59,1
913,2014-08-12 8:38:45,21014,18222,49.99,250337,1,2014-07-31 18:38:45,1
914,2014-08-12 11:49:43,21349,18472,45.99,252896,1,2014-08-06 12:49:43,2
915,2014-08-12 19:19:32,21306,18441,49.99,252540,1,2014-08-05 19:19:32,1
916,2014-08-14 2:05:57,21084,18274,59.99,250930,2,2014-08-01 19:05:57,1
917,2014-08-14 2:46:37,21143,18319,45.99,251349,3,2014-08-03 10:46:37,2
918,2014-08-14 8:17:24,21025,18230,49.99,250405,1,2014-07-31 21:17:24,1
919,2014-08-14 21:53:13,21011,18219,49.99,250317,1,2014-07-31 17:53:13,1
920,2014-08-14 23:04:23,20991,18206,45.99,250170,3,2014-07-31 14:04:23,2
921,2014-08-15 3:49:05,21254,18402,49.99,252133,1,2014-08-05 5:49:05,1
922,2014-08-15 4:53:05,21223,18377,49.99,232676,1,2014-08-04 14:53:05,1
923,2014-08-15 23:29:10,21507,18592,49.99,254162,1,2014-08-08 14:29:10,2
924,2014-08-16 21:52:30,21421,18529,45.99,253537,3,2014-08-07 13:52:30,1
925,2014-08-16 22:57:28,21744,18767,49.99,256194,1,2014-08-13 11:57:28,2
926,2014-08-17 13:01:29,21714,18743,49.99,213740,1,2014-08-12 22:01:29,2
927,2014-08-20 9:20:59,21345,18470,49.99,223803,1,2014-08-06 12:20:59,2
928,2014-08-20 16:09:45,21882,18871,49.99,257322,1,2014-08-15 10:09:45,1
929,2014-08-20 20:03:54,21356,18478,45.99,252954,1,2014-08-06 14:03:54,2
