order_order_id,user_id,cogs_usd,price_usd,created_at,product_id,Month,profit,Year,product name,,
19932,269660,19.49,49.99,9/8/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
19933,269678,22.49,59.99,9/8/2014,2,September,37.50,2014,The Forever Love Bear,,
19933,269678,14.49,45.99,9/8/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
19934,269680,19.49,49.99,9/8/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
19935,269681,19.49,49.99,9/8/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
19935,269681,22.49,59.99,9/8/2014,2,September,37.50,2014,The Forever Love Bear,,
19936,269686,19.49,49.99,9/8/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
19937,269699,19.49,49.99,9/8/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
19937,269699,9.49,29.99,9/8/2014,4,September,20.50,2014,The Hudson River Mini bear,,
19938,269701,14.49,45.99,9/8/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
19938,269701,9.49,29.99,9/8/2014,4,September,20.50,2014,The Hudson River Mini bear,,
19939,255470,19.49,49.99,9/8/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
19940,269716,14.49,45.99,9/8/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
19941,269717,19.49,49.99,9/8/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
19942,237288,19.49,49.99,9/8/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
19942,237288,9.49,29.99,9/8/2014,4,September,20.50,2014,The Hudson River Mini bear,,
19943,261400,19.49,49.99,9/8/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
19945,269738,19.49,49.99,9/8/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
19948,269781,19.49,49.99,9/8/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
19949,269800,19.49,49.99,9/9/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
19950,269824,22.49,59.99,9/9/2014,2,September,37.50,2014,The Forever Love Bear,,
19950,269824,9.49,29.99,9/9/2014,4,September,20.50,2014,The Hudson River Mini bear,,
19951,269832,19.49,49.99,9/9/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
19951,269832,14.49,45.99,9/9/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
19952,269836,19.49,49.99,9/9/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
19952,269836,22.49,59.99,9/9/2014,2,September,37.50,2014,The Forever Love Bear,,
19953,268055,22.49,59.99,9/9/2014,2,September,37.50,2014,The Forever Love Bear,,
19954,269834,22.49,59.99,9/9/2014,2,September,37.50,2014,The Forever Love Bear,,
19954,269834,14.49,45.99,9/9/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
19955,269858,19.49,49.99,9/9/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
19956,269885,19.49,49.99,9/9/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
19957,269893,14.49,45.99,9/9/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
19958,269894,22.49,59.99,9/9/2014,2,September,37.50,2014,The Forever Love Bear,,
19958,269894,9.49,29.99,9/9/2014,4,September,20.50,2014,The Hudson River Mini bear,,
19959,269905,19.49,49.99,9/9/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
19959,269905,9.49,29.99,9/9/2014,4,September,20.50,2014,The Hudson River Mini bear,,
19960,269906,22.49,59.99,9/9/2014,2,September,37.50,2014,The Forever Love Bear,,
19961,221792,14.49,45.99,9/9/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
19962,269912,19.49,49.99,9/9/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
19963,229821,22.49,59.99,9/9/2014,2,September,37.50,2014,The Forever Love Bear,,
19963,229821,14.49,45.99,9/9/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
19964,269917,19.49,49.99,9/9/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
19965,269920,19.49,49.99,9/9/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
19965,269920,14.49,45.99,9/9/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
19966,269934,19.49,49.99,9/9/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
19967,269954,22.49,59.99,9/9/2014,2,September,37.50,2014,The Forever Love Bear,,
19967,269954,14.49,45.99,9/9/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
19968,269965,19.49,49.99,9/9/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
19969,269961,19.49,49.99,9/9/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
19969,269961,22.49,59.99,9/9/2014,2,September,37.50,2014,The Forever Love Bear,,
19970,269968,22.49,59.99,9/9/2014,2,September,37.50,2014,The Forever Love Bear,,
19971,269973,19.49,49.99,9/9/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
19972,270009,14.49,45.99,9/9/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
19972,270009,22.49,59.99,9/9/2014,2,September,37.50,2014,The Forever Love Bear,,
19973,270021,19.49,49.99,9/9/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
19973,270021,9.49,29.99,9/9/2014,4,September,20.50,2014,The Hudson River Mini bear,,
19974,244210,14.49,45.99,9/9/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
19975,270033,14.49,45.99,9/9/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
19976,270049,14.49,45.99,9/9/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
19976,270049,19.49,49.99,9/9/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
19977,270080,14.49,45.99,9/9/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
19979,270095,14.49,45.99,9/9/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
19980,248508,19.49,49.99,9/9/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
19980,248508,9.49,29.99,9/9/2014,4,September,20.50,2014,The Hudson River Mini bear,,
19981,270097,19.49,49.99,9/9/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
19981,270097,9.49,29.99,9/9/2014,4,September,20.50,2014,The Hudson River Mini bear,,
19982,270103,19.49,49.99,9/9/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
19984,270106,19.49,49.99,9/9/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
19984,270106,9.49,29.99,9/9/2014,4,September,20.50,2014,The Hudson River Mini bear,,
19985,270115,19.49,49.99,9/9/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
19986,270120,19.49,49.99,9/9/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
19986,270120,14.49,45.99,9/9/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
19987,270124,14.49,45.99,9/9/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
19989,270151,22.49,59.99,9/9/2014,2,September,37.50,2014,The Forever Love Bear,,
19990,270150,22.49,59.99,9/9/2014,2,September,37.50,2014,The Forever Love Bear,,
19991,270156,19.49,49.99,9/9/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
19991,270156,14.49,45.99,9/9/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
19992,270187,19.49,49.99,9/9/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
19993,270190,19.49,49.99,9/9/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
19994,270202,19.49,49.99,9/9/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
19994,270202,9.49,29.99,9/9/2014,4,September,20.50,2014,The Hudson River Mini bear,,
19995,270215,19.49,49.99,9/9/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
19996,270219,19.49,49.99,9/9/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
19997,270230,22.49,59.99,9/9/2014,2,September,37.50,2014,The Forever Love Bear,,
19998,249333,19.49,49.99,9/9/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
19998,249333,9.49,29.99,9/9/2014,4,September,20.50,2014,The Hudson River Mini bear,,
19999,270277,19.49,49.99,9/9/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20000,270279,22.49,59.99,9/9/2014,2,September,37.50,2014,The Forever Love Bear,,
20001,270283,19.49,49.99,9/9/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20002,270284,19.49,49.99,9/9/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20003,270288,19.49,49.99,9/9/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20003,270288,14.49,45.99,9/9/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20004,270292,19.49,49.99,9/9/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20004,270292,14.49,45.99,9/9/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20005,270300,19.49,49.99,9/9/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20006,270301,19.49,49.99,9/9/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20006,270301,14.49,45.99,9/9/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20007,270323,14.49,45.99,9/9/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20009,270341,22.49,59.99,9/9/2014,2,September,37.50,2014,The Forever Love Bear,,
20010,270351,22.49,59.99,9/9/2014,2,September,37.50,2014,The Forever Love Bear,,
20010,270351,9.49,29.99,9/9/2014,4,September,20.50,2014,The Hudson River Mini bear,,
20011,270361,22.49,59.99,9/9/2014,2,September,37.50,2014,The Forever Love Bear,,
20011,270361,9.49,29.99,9/9/2014,4,September,20.50,2014,The Hudson River Mini bear,,
20012,270385,14.49,45.99,9/9/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20012,270385,9.49,29.99,9/9/2014,4,September,20.50,2014,The Hudson River Mini bear,,
20014,270390,22.49,59.99,9/9/2014,2,September,37.50,2014,The Forever Love Bear,,
20014,270390,14.49,45.99,9/9/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20015,270395,22.49,59.99,9/9/2014,2,September,37.50,2014,The Forever Love Bear,,
20015,270395,9.49,29.99,9/9/2014,4,September,20.50,2014,The Hudson River Mini bear,,
20017,270418,19.49,49.99,9/10/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20017,270418,14.49,45.99,9/10/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20018,270429,19.49,49.99,9/10/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20019,270457,19.49,49.99,9/10/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20021,270467,22.49,59.99,9/10/2014,2,September,37.50,2014,The Forever Love Bear,,
20022,270476,19.49,49.99,9/10/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20022,270476,9.49,29.99,9/10/2014,4,September,20.50,2014,The Hudson River Mini bear,,
20023,270491,19.49,49.99,9/10/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20025,270515,19.49,49.99,9/10/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20026,270525,19.49,49.99,9/10/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20027,270553,19.49,49.99,9/10/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20028,270579,14.49,45.99,9/10/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20028,270579,22.49,59.99,9/10/2014,2,September,37.50,2014,The Forever Love Bear,,
20029,270589,22.49,59.99,9/10/2014,2,September,37.50,2014,The Forever Love Bear,,
20030,270601,14.49,45.99,9/10/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20031,270610,19.49,49.99,9/10/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20031,270610,14.49,45.99,9/10/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20032,270614,14.49,45.99,9/10/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20033,270624,19.49,49.99,9/10/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20034,270654,19.49,49.99,9/10/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20035,270663,19.49,49.99,9/10/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20036,270660,19.49,49.99,9/10/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20036,270660,9.49,29.99,9/10/2014,4,September,20.50,2014,The Hudson River Mini bear,,
20037,253739,19.49,49.99,9/10/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20038,270667,19.49,49.99,9/10/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20039,238258,19.49,49.99,9/10/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20040,246580,14.49,45.99,9/10/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20040,246580,9.49,29.99,9/10/2014,4,September,20.50,2014,The Hudson River Mini bear,,
20041,239493,14.49,45.99,9/10/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20042,270713,22.49,59.99,9/10/2014,2,September,37.50,2014,The Forever Love Bear,,
20043,270732,19.49,49.99,9/10/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20043,270732,9.49,29.99,9/10/2014,4,September,20.50,2014,The Hudson River Mini bear,,
20044,270770,14.49,45.99,9/10/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20045,270774,19.49,49.99,9/10/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20046,259604,19.49,49.99,9/10/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20047,270779,19.49,49.99,9/10/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20048,270782,19.49,49.99,9/10/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20048,270782,9.49,29.99,9/10/2014,4,September,20.50,2014,The Hudson River Mini bear,,
20050,270791,19.49,49.99,9/10/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20051,239369,22.49,59.99,9/10/2014,2,September,37.50,2014,The Forever Love Bear,,
20051,239369,9.49,29.99,9/10/2014,4,September,20.50,2014,The Hudson River Mini bear,,
20052,270826,19.49,49.99,9/10/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20053,270830,19.49,49.99,9/10/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20054,270835,19.49,49.99,9/10/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20054,270835,14.49,45.99,9/10/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20055,270841,22.49,59.99,9/10/2014,2,September,37.50,2014,The Forever Love Bear,,
20055,270841,9.49,29.99,9/10/2014,4,September,20.50,2014,The Hudson River Mini bear,,
20056,270853,22.49,59.99,9/10/2014,2,September,37.50,2014,The Forever Love Bear,,
20059,270933,19.49,49.99,9/10/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20059,270933,14.49,45.99,9/10/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20060,270934,14.49,45.99,9/10/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20061,270944,14.49,45.99,9/10/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20062,235788,22.49,59.99,9/10/2014,2,September,37.50,2014,The Forever Love Bear,,
20062,235788,9.49,29.99,9/10/2014,4,September,20.50,2014,The Hudson River Mini bear,,
20063,270954,19.49,49.99,9/10/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20065,270974,19.49,49.99,9/10/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20065,270974,9.49,29.99,9/10/2014,4,September,20.50,2014,The Hudson River Mini bear,,
20068,270987,19.49,49.99,9/10/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20069,270992,14.49,45.99,9/10/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20069,270992,9.49,29.99,9/10/2014,4,September,20.50,2014,The Hudson River Mini bear,,
20070,270997,19.49,49.99,9/10/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20071,252609,19.49,49.99,9/10/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20072,271023,22.49,59.99,9/10/2014,2,September,37.50,2014,The Forever Love Bear,,
20073,271063,19.49,49.99,9/10/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20073,271063,14.49,45.99,9/10/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20074,271091,19.49,49.99,9/11/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20077,271152,22.49,59.99,9/11/2014,2,September,37.50,2014,The Forever Love Bear,,
20078,271157,14.49,45.99,9/11/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20078,271157,9.49,29.99,9/11/2014,4,September,20.50,2014,The Hudson River Mini bear,,
20079,263887,19.49,49.99,9/11/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20079,263887,22.49,59.99,9/11/2014,2,September,37.50,2014,The Forever Love Bear,,
20080,271200,22.49,59.99,9/11/2014,2,September,37.50,2014,The Forever Love Bear,,
20080,271200,9.49,29.99,9/11/2014,4,September,20.50,2014,The Hudson River Mini bear,,
20081,271202,19.49,49.99,9/11/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20082,271206,19.49,49.99,9/11/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20083,247763,14.49,45.99,9/11/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20083,247763,9.49,29.99,9/11/2014,4,September,20.50,2014,The Hudson River Mini bear,,
20084,245342,19.49,49.99,9/11/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20085,271222,22.49,59.99,9/11/2014,2,September,37.50,2014,The Forever Love Bear,,
20085,271222,9.49,29.99,9/11/2014,4,September,20.50,2014,The Hudson River Mini bear,,
20086,271239,19.49,49.99,9/11/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20087,271251,22.49,59.99,9/11/2014,2,September,37.50,2014,The Forever Love Bear,,
20088,271299,22.49,59.99,9/11/2014,2,September,37.50,2014,The Forever Love Bear,,
20088,271299,14.49,45.99,9/11/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20089,271302,14.49,45.99,9/11/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20089,271302,9.49,29.99,9/11/2014,4,September,20.50,2014,The Hudson River Mini bear,,
20092,271327,19.49,49.99,9/11/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20092,271327,22.49,59.99,9/11/2014,2,September,37.50,2014,The Forever Love Bear,,
20093,271334,14.49,45.99,9/11/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20096,247672,19.49,49.99,9/11/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20097,271363,19.49,49.99,9/11/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20099,271383,19.49,49.99,9/11/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20100,271401,22.49,59.99,9/11/2014,2,September,37.50,2014,The Forever Love Bear,,
20100,271401,9.49,29.99,9/11/2014,4,September,20.50,2014,The Hudson River Mini bear,,
20102,271417,19.49,49.99,9/11/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20103,271425,19.49,49.99,9/11/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20104,248418,19.49,49.99,9/11/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20104,248418,22.49,59.99,9/11/2014,2,September,37.50,2014,The Forever Love Bear,,
20106,271448,22.49,59.99,9/11/2014,2,September,37.50,2014,The Forever Love Bear,,
20107,271440,19.49,49.99,9/11/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20108,271441,19.49,49.99,9/11/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20109,271446,19.49,49.99,9/11/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20110,271456,14.49,45.99,9/11/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20111,271464,22.49,59.99,9/11/2014,2,September,37.50,2014,The Forever Love Bear,,
20112,241553,19.49,49.99,9/11/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20113,249371,19.49,49.99,9/11/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20113,249371,9.49,29.99,9/11/2014,4,September,20.50,2014,The Hudson River Mini bear,,
20114,271499,22.49,59.99,9/11/2014,2,September,37.50,2014,The Forever Love Bear,,
20116,234465,19.49,49.99,9/11/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20118,271548,19.49,49.99,9/11/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20120,271613,14.49,45.99,9/11/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20121,271635,19.49,49.99,9/11/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20121,271635,9.49,29.99,9/11/2014,4,September,20.50,2014,The Hudson River Mini bear,,
20123,271695,19.49,49.99,9/11/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20124,271725,14.49,45.99,9/11/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20126,271740,22.49,59.99,9/12/2014,2,September,37.50,2014,The Forever Love Bear,,
20126,271740,9.49,29.99,9/12/2014,4,September,20.50,2014,The Hudson River Mini bear,,
20127,271774,19.49,49.99,9/12/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20128,228890,14.49,45.99,9/12/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20132,271800,19.49,49.99,9/12/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20134,267097,19.49,49.99,9/12/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20135,271818,19.49,49.99,9/12/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20136,271828,19.49,49.99,9/12/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20137,271835,22.49,59.99,9/12/2014,2,September,37.50,2014,The Forever Love Bear,,
20137,271835,19.49,49.99,9/12/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20138,271838,19.49,49.99,9/12/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20139,271850,19.49,49.99,9/12/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20140,271855,19.49,49.99,9/12/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20141,271889,19.49,49.99,9/12/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20142,271890,19.49,49.99,9/12/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20142,271890,9.49,29.99,9/12/2014,4,September,20.50,2014,The Hudson River Mini bear,,
20143,271901,22.49,59.99,9/12/2014,2,September,37.50,2014,The Forever Love Bear,,
20144,271905,22.49,59.99,9/12/2014,2,September,37.50,2014,The Forever Love Bear,,
20144,271905,9.49,29.99,9/12/2014,4,September,20.50,2014,The Hudson River Mini bear,,
20145,271935,19.49,49.99,9/12/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20146,264188,19.49,49.99,9/12/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20147,271949,14.49,45.99,9/12/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20149,271978,19.49,49.99,9/12/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20150,271977,22.49,59.99,9/12/2014,2,September,37.50,2014,The Forever Love Bear,,
20151,271980,19.49,49.99,9/12/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20152,272030,19.49,49.99,9/12/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20153,272033,19.49,49.99,9/12/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20154,249546,14.49,45.99,9/12/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20155,272041,19.49,49.99,9/12/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20156,252778,19.49,49.99,9/12/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20156,252778,14.49,45.99,9/12/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20157,272058,19.49,49.99,9/12/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20157,272058,9.49,29.99,9/12/2014,4,September,20.50,2014,The Hudson River Mini bear,,
20160,240993,19.49,49.99,9/12/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20160,240993,14.49,45.99,9/12/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20161,241666,14.49,45.99,9/12/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20162,272109,19.49,49.99,9/12/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20163,245038,19.49,49.99,9/12/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20164,251284,22.49,59.99,9/12/2014,2,September,37.50,2014,The Forever Love Bear,,
20165,272127,19.49,49.99,9/12/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20166,272128,14.49,45.99,9/12/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20166,272128,19.49,49.99,9/12/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20167,272134,14.49,45.99,9/12/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20167,272134,9.49,29.99,9/12/2014,4,September,20.50,2014,The Hudson River Mini bear,,
20168,249030,19.49,49.99,9/12/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20168,249030,9.49,29.99,9/12/2014,4,September,20.50,2014,The Hudson River Mini bear,,
20169,272151,19.49,49.99,9/12/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20170,240255,19.49,49.99,9/12/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20172,272205,22.49,59.99,9/12/2014,2,September,37.50,2014,The Forever Love Bear,,
20173,272220,19.49,49.99,9/12/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20175,272243,22.49,59.99,9/12/2014,2,September,37.50,2014,The Forever Love Bear,,
20176,272271,19.49,49.99,9/12/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20176,272271,14.49,45.99,9/12/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20177,272273,19.49,49.99,9/12/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20177,272273,9.49,29.99,9/12/2014,4,September,20.50,2014,The Hudson River Mini bear,,
20178,272288,19.49,49.99,9/12/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20179,272307,19.49,49.99,9/13/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20182,272388,14.49,45.99,9/13/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20183,272393,19.49,49.99,9/13/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20183,272393,14.49,45.99,9/13/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20184,272417,19.49,49.99,9/13/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20185,272421,19.49,49.99,9/13/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20186,272445,19.49,49.99,9/13/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20186,272445,14.49,45.99,9/13/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20187,272449,19.49,49.99,9/13/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20187,272449,22.49,59.99,9/13/2014,2,September,37.50,2014,The Forever Love Bear,,
20188,272459,14.49,45.99,9/13/2014,3,September,31.50,2014,The Birthday Sugar Panda,,
20188,272459,19.49,49.99,9/13/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20190,257267,19.49,49.99,9/13/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20191,272491,19.49,49.99,9/13/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20191,272491,9.49,29.99,9/13/2014,4,September,20.50,2014,The Hudson River Mini bear,,
20194,272531,22.49,59.99,9/13/2014,2,September,37.50,2014,The Forever Love Bear,,
20195,272546,19.49,49.99,9/13/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20197,259438,19.49,49.99,9/14/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20201,272602,19.49,49.99,9/14/2014,1,September,30.50,2014,The original Mr. Fuzzy,,
20202,262694,22.49,59.99,9/14/2014,2,September,37.50,2014,The Forever Love Bear,,
20202,262694,9.49,29.99,9/14/2014,4,September,20.50,2014,The Hudson River Mini bear,,
